STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/6/1914,6.6,0,5.6,0
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/7/1914,0.5,0,11.7,1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/8/1914,0,0,20,-1.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/9/1914,0,0,26.7,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/10/1914,15.7,0,6.1,0.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/11/1914,8.4,0,11.1,0
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/12/1914,1.3,0,13.3,-3.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/13/1914,0,0,17.2,-1.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/14/1914,0,0,17.8,0
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/15/1914,0,0,23.3,3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/16/1914,0,0,25,8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/17/1914,0,0,26.1,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/18/1914,0,0,26.1,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/19/1914,0,0,26.7,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/20/1914,0,0,23.3,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/21/1914,0,0,21.1,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/22/1914,0,0,21.7,5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/23/1914,0,0,18.9,5
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/24/1914,0,0,26.7,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/25/1914,0,0,26.7,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/26/1914,0.5,0,24.4,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/27/1914,0.3,0,28.9,3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/28/1914,0,0,21.7,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/29/1914,13,0,24.4,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/30/1914,0,0,29.4,4.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",5/31/1914,0,0,24.4,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/1/1914,0,0,25,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/2/1914,0,0,29.4,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/3/1914,0,0,27.8,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/4/1914,34.3,0,21.1,17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/5/1914,15,0,20.6,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/6/1914,2.3,0,26.7,15.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/7/1914,6.4,0,23.3,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/8/1914,0,0,27.8,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/9/1914,0.5,0,24.4,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/10/1914,0,0,25,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/11/1914,2.5,0,22.8,6.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/12/1914,0,0,22.8,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/13/1914,9.7,0,20.6,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/14/1914,28.4,0,19.4,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/15/1914,0,0,23.3,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/16/1914,0,0,23.9,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/17/1914,4.8,0,26.1,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/18/1914,0,0,24.4,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/19/1914,0,0,22.8,3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/20/1914,0,0,24.4,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/21/1914,13.7,0,22.2,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/22/1914,23.1,0,22.8,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/23/1914,0,0,24.4,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/24/1914,0,0,26.7,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/25/1914,0,0,25.6,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/26/1914,2,0,16.7,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/27/1914,98,0,19.4,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/28/1914,2.5,0,16.1,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/29/1914,6.1,0,22.8,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",6/30/1914,21.6,0,23.3,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/1/1914,0.3,0,26.7,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/2/1914,0,0,29.4,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/3/1914,0,0,28.3,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/4/1914,0,0,31.1,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/5/1914,0,0,30,18.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/6/1914,4.8,0,26.1,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/7/1914,0,0,26.7,12.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/8/1914,1,0,32.8,16.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/9/1914,0,0,35,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/10/1914,3,0,34.4,16.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/11/1914,0.5,0,26.7,18.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/12/1914,0,0,26.7,17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/13/1914,0,0,30.6,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/14/1914,0,0,33.9,17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/15/1914,0,0,31.7,19.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/16/1914,0,0,23.9,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/17/1914,0,0,25,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/18/1914,0,0,25.6,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/19/1914,0,0,31.1,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/20/1914,0,0,37.2,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/21/1914,0,0,26.7,19.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/22/1914,0,0,26.7,11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/23/1914,0,0,31.1,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/24/1914,0,0,35,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/25/1914,4.3,0,36.1,16.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/26/1914,0,0,36.1,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/27/1914,4.6,0,34.4,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/28/1914,0,0,29.4,20
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/29/1914,14.7,0,28.3,18.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/30/1914,0,0,30,20
USC00325479,"MANDAN EXPERIMENT STATION, ND US",7/31/1914,0.3,0,30,18.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/1/1914,0.3,0,28.9,20.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/2/1914,0,0,26.7,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/3/1914,0,0,33.9,16.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/4/1914,0,0,28.3,17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/5/1914,0,0,26.1,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/6/1914,4.8,0,28.3,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/7/1914,0,0,32.8,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/8/1914,1,0,25.6,15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/9/1914,0,0,22.8,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/10/1914,3,0,17.8,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/11/1914,0.5,0,21.7,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/12/1914,0,0,24.4,10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/13/1914,0,0,25,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/14/1914,0,0,30,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/15/1914,0,0,35.6,13.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/16/1914,0,0,32.2,13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/17/1914,0,0,28.3,16.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/18/1914,0,0,22.8,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/19/1914,0,0,25,11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/20/1914,0,0,26.1,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/21/1914,0,0,28.3,9.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/22/1914,0,0,29.4,14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/23/1914,0,0,21.1,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/24/1914,0,0,10,7.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/25/1914,4.3,0,12.8,6.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/26/1914,0,0,17.2,0
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/27/1914,4.6,0,17.2,5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/28/1914,0,0,22.2,8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/29/1914,14.7,0,29.4,10
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/30/1914,0,0,26.7,7.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",8/31/1914,0.3,0,26.7,12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/1/1914,1,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/2/1914,0.5,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/3/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/4/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/5/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/6/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/7/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/8/1914,14.7,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/9/1914,2.5,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/10/1914,0.3,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/11/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/12/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/13/1914,6.4,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/14/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/15/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/16/1914,2.5,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/17/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/18/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/19/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/20/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/21/1914,0.5,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/22/1914,3.3,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/23/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/24/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/25/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/26/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/27/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/28/1914,0.8,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/29/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",9/30/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/1/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/2/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/3/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/4/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/5/1914,1.3,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/6/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/7/1914,1.8,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/8/1914,3.8,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/9/1914,0.8,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/10/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/11/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/12/1914,0.8,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/13/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/14/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/15/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/16/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/17/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/18/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/19/1914,2,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/20/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/21/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/22/1914,12.4,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/23/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/24/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/25/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/26/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/27/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/28/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/29/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/30/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",10/31/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/1/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/2/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/3/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/4/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/5/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/6/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/7/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/8/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/9/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/10/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/11/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/12/1914,7.9,102,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/13/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/14/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/15/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/16/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/17/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/18/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/19/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/20/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/21/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/22/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/23/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/24/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/25/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/26/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/27/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/28/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/29/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",11/30/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/1/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/2/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/3/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/4/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/5/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/6/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/7/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/8/1914,6.6,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/9/1914,1,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/10/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/11/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/12/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/13/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/14/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/15/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/16/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/17/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/18/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/19/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/20/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/21/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/22/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/23/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/24/1914,0.8,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/25/1914,0.8,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/26/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/27/1914,0.3,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/28/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/29/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/30/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",12/31/1914,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/1/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/2/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/3/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/4/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/5/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/6/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/7/1915,0.5,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/8/1915,0.3,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/9/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/10/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/11/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/12/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/13/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/14/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/15/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/16/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/17/1915,1,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/18/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/19/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/20/1915,0,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/21/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/22/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/23/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/24/1915,0,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/25/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/26/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/27/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/28/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/29/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/30/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",1/31/1915,0,,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/1/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/2/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/3/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/4/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/5/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/6/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/7/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/8/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/9/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/10/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/11/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/12/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/13/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/14/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/15/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/16/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/17/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/18/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/19/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/20/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/21/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/22/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/23/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/24/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/25/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/26/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/27/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",2/28/1915,0,0,,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/1/1915,0,0,-2.2,-11.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/2/1915,0,0,-6.1,-16.7
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/3/1915,0.8,8,-3.9,-13.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/4/1915,1.5,15,-3.9,-10.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/5/1915,4.1,41,-5,
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/6/1915,0.3,3,-2.2,-8.3
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/7/1915,0,0,-1.1,-12.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/8/1915,0,0,-1.1,-19.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/9/1915,0,0,-1.7,-17.8
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/10/1915,0,0,3.3,-17.2
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/11/1915,0,0,2.2,-15
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/12/1915,0,0,3.3,-14.4
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/13/1915,0,0,-1.7,-11.1
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/14/1915,0,0,-0.6,-5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/15/1915,0,0,3.9,-5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/16/1915,0,0,2.8,-8.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/17/1915,0,0,6.1,-5.6
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/18/1915,0,0,2.2,-3.9
USC00325479,"MANDAN EXPERIMENT STATION, ND US",3/19/1915,0,0,-1.7,-8.3
